N,iters,frac,mode,metric,time_ms,bandwidth_GBps
4096,1,0.8,gh_cpu_shared,WARMUP CPU compute (first iter),21.08,
4096,1,0.8,gh_cpu_shared,WARMUP total time,42.62,
4096,1,0.8,gh_cpu_shared,Pre Kernel Costs,0.0,
4096,1,0.8,gh_cpu_shared,GPU Kernel avg,0.176,
4096,1,0.8,gh_cpu_shared,CPU compute,21.573,
4096,1,0.8,gh_cpu_shared,GPU Kernel total,0.176,
4096,1,0.8,gh_cpu_shared,CPU compute total,21.573,
4096,1,0.8,gh_cpu_shared,Compute E2E (avg per-iter),21.615,
4096,1,0.8,gh_cpu_shared,Compute E2E (whole loop),74.502,
4096,1,0.8,gh_cpu_shared,Full    E2E,74.502,
4096,1,0.8,gh_cpu_shared,CPU read time,10.259,
4096,1,0.8,gh_hmm_pageable,WARMUP GPU Kernel (first iter),0.314,
4096,1,0.8,gh_hmm_pageable,WARMUP CPU compute (first iter),25.829,
4096,1,0.8,gh_hmm_pageable,WARMUP total time,150.628,
4096,1,0.8,gh_hmm_pageable,Pre Kernel Costs,0.001,
4096,1,0.8,gh_hmm_pageable,GPU Kernel avg,0.245,
4096,1,0.8,gh_hmm_pageable,CPU compute,25.339,
4096,1,0.8,gh_hmm_pageable,GPU Kernel total,0.245,
4096,1,0.8,gh_hmm_pageable,CPU compute total,25.339,
4096,1,0.8,gh_hmm_pageable,Compute E2E (avg per-iter),25.402,
4096,1,0.8,gh_hmm_pageable,Compute E2E (whole loop),186.297,
4096,1,0.8,gh_hmm_pageable,Full    E2E,186.298,
4096,1,0.8,gh_hmm_pageable,CPU read time,10.258,
4096,1,0.8,gh_hmm_pageable_cuda_init,WARMUP GPU Kernel (first iter),0.057,
4096,1,0.8,gh_hmm_pageable_cuda_init,WARMUP CPU compute (first iter),54.334,
4096,1,0.8,gh_hmm_pageable_cuda_init,WARMUP total time,108.135,
4096,1,0.8,gh_hmm_pageable_cuda_init,Pre Kernel Costs,0.0,
4096,1,0.8,gh_hmm_pageable_cuda_init,GPU Kernel avg,0.041,
4096,1,0.8,gh_hmm_pageable_cuda_init,CPU compute,53.604,
4096,1,0.8,gh_hmm_pageable_cuda_init,GPU Kernel total,0.041,
4096,1,0.8,gh_hmm_pageable_cuda_init,CPU compute total,53.604,
4096,1,0.8,gh_hmm_pageable_cuda_init,Compute E2E (avg per-iter),53.647,
4096,1,0.8,gh_hmm_pageable_cuda_init,Compute E2E (whole loop),177.203,
4096,1,0.8,gh_hmm_pageable_cuda_init,Full    E2E,177.203,
4096,1,0.8,gh_hmm_pageable_cuda_init,CPU read time,15.414,
8192,1,0.0,explicit,WARMUP GPU Kernel (first iter),0.371,
8192,1,0.0,explicit,WARMUP total time,4.511,
8192,1,0.0,explicit,Pre Kernel Costs,1.8,
8192,1,0.0,explicit,H2D once,1.8,
8192,1,0.0,explicit,D2H avg per-iter,1.813,
8192,1,0.0,explicit,GPU Kernel avg,0.319,
8192,1,0.0,explicit,GPU Kernel total,0.319,
8192,1,0.0,explicit,Compute E2E (avg per-iter),2.157,
8192,1,0.0,explicit,Compute E2E (whole loop),47.661,
8192,1,0.0,explicit,Full    E2E,49.461,
8192,1,0.0,explicit,CPU read time,40.988,
8192,1,0.0,um_migrate,WARMUP GPU Kernel (first iter),0.446,
8192,1,0.0,um_migrate,WARMUP total time,0.87,
8192,1,0.0,um_migrate,Pre Kernel Costs,82.3,
8192,1,0.0,um_migrate,UM prefetch-to-GPU,82.3,
8192,1,0.0,um_migrate,UM prefetch-to-CPU (post),4.456,
8192,1,0.0,um_migrate,GPU Kernel avg,0.31,
8192,1,0.0,um_migrate,GPU Kernel total,0.31,
8192,1,0.0,um_migrate,Compute E2E (avg per-iter),0.333,
8192,1,0.0,um_migrate,Compute E2E (whole loop),46.648,
8192,1,0.0,um_migrate,Full    E2E,128.948,
8192,1,0.0,um_migrate,CPU read time,40.981,
8192,1,0.0,um_migrate_no_prefetch,WARMUP GPU Kernel (first iter),123.184,
8192,1,0.0,um_migrate_no_prefetch,WARMUP total time,123.658,
8192,1,0.0,um_migrate_no_prefetch,Pre Kernel Costs,0.0,
8192,1,0.0,um_migrate_no_prefetch,GPU Kernel avg,0.308,
8192,1,0.0,um_migrate_no_prefetch,GPU Kernel total,0.308,
8192,1,0.0,um_migrate_no_prefetch,Compute E2E (avg per-iter),0.334,
8192,1,0.0,um_migrate_no_prefetch,Compute E2E (whole loop),193.098,
8192,1,0.0,um_migrate_no_prefetch,Full    E2E,193.098,
8192,1,0.0,um_migrate_no_prefetch,CPU read time,69.096,
8192,1,0.0,gh_hbm_shared,WARMUP GPU Kernel (first iter),0.539,
8192,1,0.0,gh_hbm_shared,WARMUP total time,0.963,
8192,1,0.0,gh_hbm_shared,Pre Kernel Costs,2.293,
8192,1,0.0,gh_hbm_shared,GPU Kernel avg,0.319,
8192,1,0.0,gh_hbm_shared,GPU Kernel total,0.319,
8192,1,0.0,gh_hbm_shared,Compute E2E (avg per-iter),0.342,
8192,1,0.0,gh_hbm_shared,Compute E2E (whole loop),64.709,
8192,1,0.0,gh_hbm_shared,Full    E2E,67.002,
8192,1,0.0,gh_hbm_shared,CPU read time,63.396,
8192,1,0.0,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),7.548,
8192,1,0.0,gh_hbm_shared_no_prefetch,WARMUP total time,8.0,
8192,1,0.0,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.0,
8192,1,0.0,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.308,
8192,1,0.0,gh_hbm_shared_no_prefetch,GPU Kernel total,0.308,
8192,1,0.0,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),0.332,
8192,1,0.0,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),71.914,
8192,1,0.0,gh_hbm_shared_no_prefetch,Full    E2E,71.914,
8192,1,0.0,gh_hbm_shared_no_prefetch,CPU read time,63.575,
8192,1,0.0,gh_cpu_shared,WARMUP GPU Kernel (first iter),3.441,
8192,1,0.0,gh_cpu_shared,WARMUP total time,6.512,
8192,1,0.0,gh_cpu_shared,Pre Kernel Costs,0.0,
8192,1,0.0,gh_cpu_shared,GPU Kernel avg,2.92,
8192,1,0.0,gh_cpu_shared,GPU Kernel total,2.92,
8192,1,0.0,gh_cpu_shared,Compute E2E (avg per-iter),2.946,
8192,1,0.0,gh_cpu_shared,Compute E2E (whole loop),50.465,
8192,1,0.0,gh_cpu_shared,Full    E2E,50.465,
8192,1,0.0,gh_cpu_shared,CPU read time,41.002,
8192,1,0.0,gh_hmm_pageable,WARMUP GPU Kernel (first iter),7.657,
8192,1,0.0,gh_hmm_pageable,WARMUP total time,193.553,
8192,1,0.0,gh_hmm_pageable,Pre Kernel Costs,0.0,
8192,1,0.0,gh_hmm_pageable,GPU Kernel avg,44.001,
8192,1,0.0,gh_hmm_pageable,GPU Kernel total,44.001,
8192,1,0.0,gh_hmm_pageable,Compute E2E (avg per-iter),44.035,
8192,1,0.0,gh_hmm_pageable,Compute E2E (whole loop),278.651,
8192,1,0.0,gh_hmm_pageable,Full    E2E,278.651,
8192,1,0.0,gh_hmm_pageable,CPU read time,41.056,
8192,1,0.0,gh_hmm_pageable_cuda_init,WARMUP GPU Kernel (first iter),0.506,
8192,1,0.0,gh_hmm_pageable_cuda_init,WARMUP total time,1.072,
8192,1,0.0,gh_hmm_pageable_cuda_init,Pre Kernel Costs,0.0,
8192,1,0.0,gh_hmm_pageable_cuda_init,GPU Kernel avg,0.458,
8192,1,0.0,gh_hmm_pageable_cuda_init,GPU Kernel total,0.458,
8192,1,0.0,gh_hmm_pageable_cuda_init,Compute E2E (avg per-iter),0.482,
8192,1,0.0,gh_hmm_pageable_cuda_init,Compute E2E (whole loop),65.057,
8192,1,0.0,gh_hmm_pageable_cuda_init,Full    E2E,65.057,
8192,1,0.0,gh_hmm_pageable_cuda_init,CPU read time,63.496,
8192,1,0.1,explicit,WARMUP GPU Kernel (first iter),0.338,
8192,1,0.1,explicit,WARMUP CPU compute (first iter),14.529,
8192,1,0.1,explicit,WARMUP total time,29.075,
8192,1,0.1,explicit,Pre Kernel Costs,1.737,
8192,1,0.1,explicit,H2D once,1.737,
8192,1,0.1,explicit,D2H avg per-iter,1.632,
8192,1,0.1,explicit,GPU Kernel avg,0.285,
8192,1,0.1,explicit,CPU compute,10.703,
8192,1,0.1,explicit,GPU Kernel total,0.285,
8192,1,0.1,explicit,CPU compute total,10.703,
8192,1,0.1,explicit,Compute E2E (avg per-iter),12.377,
8192,1,0.1,explicit,Compute E2E (whole loop),82.465,
8192,1,0.1,explicit,Full    E2E,84.202,
8192,1,0.1,explicit,CPU read time,41.006,
8192,1,0.1,um_migrate,WARMUP GPU Kernel (first iter),0.731,
8192,1,0.1,um_migrate,WARMUP CPU compute (first iter),44.986,
8192,1,0.1,um_migrate,WARMUP total time,98.594,
8192,1,0.1,um_migrate,Pre Kernel Costs,82.28,
8192,1,0.1,um_migrate,UM prefetch-to-GPU,82.28,
8192,1,0.1,um_migrate,UM prefetch-to-CPU (post),4.09,
8192,1,0.1,um_migrate,GPU Kernel avg,29.813,
8192,1,0.1,um_migrate,CPU compute,53.355,
8192,1,0.1,um_migrate,GPU Kernel total,29.813,
8192,1,0.1,um_migrate,CPU compute total,53.355,
8192,1,0.1,um_migrate,Compute E2E (avg per-iter),53.396,
8192,1,0.1,um_migrate,Compute E2E (whole loop),197.085,
8192,1,0.1,um_migrate,Full    E2E,279.365,
8192,1,0.1,um_migrate,CPU read time,40.997,
8192,1,0.1,um_migrate_no_prefetch,WARMUP GPU Kernel (first iter),130.639,
8192,1,0.1,um_migrate_no_prefetch,WARMUP CPU compute (first iter),18.496,
8192,1,0.1,um_migrate_no_prefetch,WARMUP total time,173.287,
8192,1,0.1,um_migrate_no_prefetch,Pre Kernel Costs,0.0,
8192,1,0.1,um_migrate_no_prefetch,GPU Kernel avg,29.477,
8192,1,0.1,um_migrate_no_prefetch,CPU compute,52.951,
8192,1,0.1,um_migrate_no_prefetch,GPU Kernel total,29.477,
8192,1,0.1,um_migrate_no_prefetch,CPU compute total,52.951,
8192,1,0.1,um_migrate_no_prefetch,Compute E2E (avg per-iter),52.994,
8192,1,0.1,um_migrate_no_prefetch,Compute E2E (whole loop),292.623,
8192,1,0.1,um_migrate_no_prefetch,Full    E2E,292.623,
8192,1,0.1,um_migrate_no_prefetch,CPU read time,66.335,
8192,1,0.1,gh_hbm_shared,WARMUP GPU Kernel (first iter),0.522,
8192,1,0.1,gh_hbm_shared,WARMUP CPU compute (first iter),28.379,
8192,1,0.1,gh_hbm_shared,WARMUP total time,54.35,
8192,1,0.1,gh_hbm_shared,Pre Kernel Costs,2.072,
8192,1,0.1,gh_hbm_shared,GPU Kernel avg,0.33,
8192,1,0.1,gh_hbm_shared,CPU compute,25.961,
8192,1,0.1,gh_hbm_shared,GPU Kernel total,0.33,
8192,1,0.1,gh_hbm_shared,CPU compute total,25.961,
8192,1,0.1,gh_hbm_shared,Compute E2E (avg per-iter),25.997,
8192,1,0.1,gh_hbm_shared,Compute E2E (whole loop),143.558,
8192,1,0.1,gh_hbm_shared,Full    E2E,145.63,
8192,1,0.1,gh_hbm_shared,CPU read time,63.204,
8192,1,0.1,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),7.378,
8192,1,0.1,gh_hbm_shared_no_prefetch,WARMUP CPU compute (first iter),28.259,
8192,1,0.1,gh_hbm_shared_no_prefetch,WARMUP total time,53.885,
8192,1,0.1,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.001,
8192,1,0.1,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.344,
8192,1,0.1,gh_hbm_shared_no_prefetch,CPU compute,25.577,
8192,1,0.1,gh_hbm_shared_no_prefetch,GPU Kernel total,0.344,
8192,1,0.1,gh_hbm_shared_no_prefetch,CPU compute total,25.577,
8192,1,0.1,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),25.615,
8192,1,0.1,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),142.537,
8192,1,0.1,gh_hbm_shared_no_prefetch,Full    E2E,142.538,
8192,1,0.1,gh_hbm_shared_no_prefetch,CPU read time,63.03,
8192,1,0.1,gh_cpu_shared,WARMUP GPU Kernel (first iter),3.406,
8192,1,0.1,gh_cpu_shared,WARMUP CPU compute (first iter),14.125,
8192,1,0.1,gh_cpu_shared,WARMUP total time,24.934,
8192,1,0.1,gh_cpu_shared,Pre Kernel Costs,0.0,
8192,1,0.1,gh_cpu_shared,GPU Kernel avg,2.975,
8192,1,0.1,gh_cpu_shared,CPU compute,10.811,
8192,1,0.1,gh_cpu_shared,GPU Kernel total,2.975,
8192,1,0.1,gh_cpu_shared,CPU compute total,10.811,
8192,1,0.1,gh_cpu_shared,Compute E2E (avg per-iter),10.852,
8192,1,0.1,gh_cpu_shared,Compute E2E (whole loop),76.812,
8192,1,0.1,gh_cpu_shared,Full    E2E,76.812,
8192,1,0.1,gh_cpu_shared,CPU read time,41.019,
8192,1,0.1,gh_hmm_pageable,WARMUP GPU Kernel (first iter),7.185,
8192,1,0.1,gh_hmm_pageable,WARMUP CPU compute (first iter),15.062,
8192,1,0.1,gh_hmm_pageable,WARMUP total time,230.558,
8192,1,0.1,gh_hmm_pageable,Pre Kernel Costs,0.0,
8192,1,0.1,gh_hmm_pageable,GPU Kernel avg,3.239,
8192,1,0.1,gh_hmm_pageable,CPU compute,29.062,
8192,1,0.1,gh_hmm_pageable,GPU Kernel total,3.239,
8192,1,0.1,gh_hmm_pageable,CPU compute total,29.062,
8192,1,0.1,gh_hmm_pageable,Compute E2E (avg per-iter),29.116,
8192,1,0.1,gh_hmm_pageable,Compute E2E (whole loop),300.768,
8192,1,0.1,gh_hmm_pageable,Full    E2E,300.768,
8192,1,0.1,gh_hmm_pageable,CPU read time,41.086,
8192,1,0.1,gh_hmm_pageable_cuda_init,WARMUP GPU Kernel (first iter),0.446,
8192,1,0.1,gh_hmm_pageable_cuda_init,WARMUP CPU compute (first iter),29.623,
8192,1,0.1,gh_hmm_pageable_cuda_init,WARMUP total time,57.131,
8192,1,0.1,gh_hmm_pageable_cuda_init,Pre Kernel Costs,0.0,
8192,1,0.1,gh_hmm_pageable_cuda_init,GPU Kernel avg,0.453,
8192,1,0.1,gh_hmm_pageable_cuda_init,CPU compute,26.66,
8192,1,0.1,gh_hmm_pageable_cuda_init,GPU Kernel total,0.453,
8192,1,0.1,gh_hmm_pageable_cuda_init,CPU compute total,26.66,
8192,1,0.1,gh_hmm_pageable_cuda_init,Compute E2E (avg per-iter),26.714,
8192,1,0.1,gh_hmm_pageable_cuda_init,Compute E2E (whole loop),146.718,
8192,1,0.1,gh_hmm_pageable_cuda_init,Full    E2E,146.718,
8192,1,0.1,gh_hmm_pageable_cuda_init,CPU read time,62.868,
8192,1,0.2,explicit,WARMUP GPU Kernel (first iter),0.305,
8192,1,0.2,explicit,WARMUP CPU compute (first iter),23.723,
8192,1,0.2,explicit,WARMUP total time,47.302,
8192,1,0.2,explicit,Pre Kernel Costs,1.765,
8192,1,0.2,explicit,H2D once,1.763,
8192,1,0.2,explicit,D2H avg per-iter,1.452,
8192,1,0.2,explicit,GPU Kernel avg,0.256,
8192,1,0.2,explicit,CPU compute,20.106,
8192,1,0.2,explicit,GPU Kernel total,0.256,
8192,1,0.2,explicit,CPU compute total,20.106,
8192,1,0.2,explicit,Compute E2E (avg per-iter),21.607,
8192,1,0.2,explicit,Compute E2E (whole loop),109.906,
8192,1,0.2,explicit,Full    E2E,111.671,
8192,1,0.2,explicit,CPU read time,40.992,
8192,1,0.2,um_migrate,WARMUP GPU Kernel (first iter),0.587,
8192,1,0.2,um_migrate,WARMUP CPU compute (first iter),58.003,
8192,1,0.2,um_migrate,WARMUP total time,120.885,
8192,1,0.2,um_migrate,Pre Kernel Costs,82.352,
8192,1,0.2,um_migrate,UM prefetch-to-GPU,82.352,
8192,1,0.2,um_migrate,UM prefetch-to-CPU (post),3.82,
8192,1,0.2,um_migrate,GPU Kernel avg,29.051,
8192,1,0.2,um_migrate,CPU compute,63.089,
8192,1,0.2,um_migrate,GPU Kernel total,29.051,
8192,1,0.2,um_migrate,CPU compute total,63.089,
8192,1,0.2,um_migrate,Compute E2E (avg per-iter),63.135,
8192,1,0.2,um_migrate,Compute E2E (whole loop),228.832,
8192,1,0.2,um_migrate,Full    E2E,311.184,
8192,1,0.2,um_migrate,CPU read time,40.985,
8192,1,0.2,um_migrate_no_prefetch,WARMUP GPU Kernel (first iter),125.96,
8192,1,0.2,um_migrate_no_prefetch,WARMUP CPU compute (first iter),29.056,
8192,1,0.2,um_migrate_no_prefetch,WARMUP total time,178.113,
8192,1,0.2,um_migrate_no_prefetch,Pre Kernel Costs,0.0,
8192,1,0.2,um_migrate_no_prefetch,GPU Kernel avg,29.399,
8192,1,0.2,um_migrate_no_prefetch,CPU compute,62.972,
8192,1,0.2,um_migrate_no_prefetch,GPU Kernel total,29.399,
8192,1,0.2,um_migrate_no_prefetch,CPU compute total,62.972,
8192,1,0.2,um_migrate_no_prefetch,Compute E2E (avg per-iter),63.021,
8192,1,0.2,um_migrate_no_prefetch,Compute E2E (whole loop),304.619,
8192,1,0.2,um_migrate_no_prefetch,Full    E2E,304.619,
8192,1,0.2,um_migrate_no_prefetch,CPU read time,63.477,
8192,1,0.2,gh_hbm_shared,WARMUP GPU Kernel (first iter),0.488,
8192,1,0.2,gh_hbm_shared,WARMUP CPU compute (first iter),45.37,
8192,1,0.2,gh_hbm_shared,WARMUP total time,90.875,
8192,1,0.2,gh_hbm_shared,Pre Kernel Costs,2.1,
8192,1,0.2,gh_hbm_shared,GPU Kernel avg,0.338,
8192,1,0.2,gh_hbm_shared,CPU compute,45.109,
8192,1,0.2,gh_hbm_shared,GPU Kernel total,0.338,
8192,1,0.2,gh_hbm_shared,CPU compute total,45.109,
8192,1,0.2,gh_hbm_shared,Compute E2E (avg per-iter),45.148,
8192,1,0.2,gh_hbm_shared,Compute E2E (whole loop),199.399,
8192,1,0.2,gh_hbm_shared,Full    E2E,201.499,
8192,1,0.2,gh_hbm_shared,CPU read time,63.37,
8192,1,0.2,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),6.797,
8192,1,0.2,gh_hbm_shared_no_prefetch,WARMUP CPU compute (first iter),45.325,
8192,1,0.2,gh_hbm_shared_no_prefetch,WARMUP total time,90.374,
8192,1,0.2,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.0,
8192,1,0.2,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.344,
8192,1,0.2,gh_hbm_shared_no_prefetch,CPU compute,44.391,
8192,1,0.2,gh_hbm_shared_no_prefetch,GPU Kernel total,0.344,
8192,1,0.2,gh_hbm_shared_no_prefetch,CPU compute total,44.391,
8192,1,0.2,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),44.432,
8192,1,0.2,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),198.257,
8192,1,0.2,gh_hbm_shared_no_prefetch,Full    E2E,198.257,
8192,1,0.2,gh_hbm_shared_no_prefetch,CPU read time,63.444,
8192,1,0.2,gh_cpu_shared,WARMUP GPU Kernel (first iter),3.046,
8192,1,0.2,gh_cpu_shared,WARMUP CPU compute (first iter),22.674,
8192,1,0.2,gh_cpu_shared,WARMUP total time,43.051,
8192,1,0.2,gh_cpu_shared,Pre Kernel Costs,0.0,
8192,1,0.2,gh_cpu_shared,GPU Kernel avg,2.652,
8192,1,0.2,gh_cpu_shared,CPU compute,19.903,
8192,1,0.2,gh_cpu_shared,GPU Kernel total,2.652,
8192,1,0.2,gh_cpu_shared,CPU compute total,19.903,
8192,1,0.2,gh_cpu_shared,Compute E2E (avg per-iter),19.945,
8192,1,0.2,gh_cpu_shared,Compute E2E (whole loop),103.996,
8192,1,0.2,gh_cpu_shared,Full    E2E,103.996,
8192,1,0.2,gh_cpu_shared,CPU read time,40.993,
8192,1,0.2,gh_hmm_pageable,WARMUP GPU Kernel (first iter),52.856,
8192,1,0.2,gh_hmm_pageable,WARMUP CPU compute (first iter),26.409,
8192,1,0.2,gh_hmm_pageable,WARMUP total time,226.935,
8192,1,0.2,gh_hmm_pageable,Pre Kernel Costs,0.001,
8192,1,0.2,gh_hmm_pageable,GPU Kernel avg,16.906,
8192,1,0.2,gh_hmm_pageable,CPU compute,45.303,
8192,1,0.2,gh_hmm_pageable,GPU Kernel total,16.906,
8192,1,0.2,gh_hmm_pageable,CPU compute total,45.303,
8192,1,0.2,gh_hmm_pageable,Compute E2E (avg per-iter),45.37,
8192,1,0.2,gh_hmm_pageable,Compute E2E (whole loop),313.399,
8192,1,0.2,gh_hmm_pageable,Full    E2E,313.4,
8192,1,0.2,gh_hmm_pageable,CPU read time,41.086,
8192,1,0.2,gh_hmm_pageable_cuda_init,WARMUP GPU Kernel (first iter),0.407,
8192,1,0.2,gh_hmm_pageable_cuda_init,WARMUP CPU compute (first iter),50.084,
8192,1,0.2,gh_hmm_pageable_cuda_init,WARMUP total time,100.234,
8192,1,0.2,gh_hmm_pageable_cuda_init,Pre Kernel Costs,0.0,
8192,1,0.2,gh_hmm_pageable_cuda_init,GPU Kernel avg,0.434,
8192,1,0.2,gh_hmm_pageable_cuda_init,CPU compute,50.034,
8192,1,0.2,gh_hmm_pageable_cuda_init,GPU Kernel total,0.434,
8192,1,0.2,gh_hmm_pageable_cuda_init,CPU compute total,50.034,
8192,1,0.2,gh_hmm_pageable_cuda_init,Compute E2E (avg per-iter),50.078,
8192,1,0.2,gh_hmm_pageable_cuda_init,Compute E2E (whole loop),213.439,
8192,1,0.2,gh_hmm_pageable_cuda_init,Full    E2E,213.439,
8192,1,0.2,gh_hmm_pageable_cuda_init,CPU read time,63.119,
8192,1,0.4,explicit,WARMUP GPU Kernel (first iter),0.245,
8192,1,0.4,explicit,WARMUP CPU compute (first iter),49.48,
8192,1,0.4,explicit,WARMUP total time,100.703,
8192,1,0.4,explicit,Pre Kernel Costs,1.72,
8192,1,0.4,explicit,H2D once,1.72,
8192,1,0.4,explicit,D2H avg per-iter,1.094,
8192,1,0.4,explicit,GPU Kernel avg,0.194,
8192,1,0.4,explicit,CPU compute,50.154,
8192,1,0.4,explicit,GPU Kernel total,0.194,
8192,1,0.4,explicit,CPU compute total,50.154,
8192,1,0.4,explicit,Compute E2E (avg per-iter),51.301,
8192,1,0.4,explicit,Compute E2E (whole loop),193.039,
8192,1,0.4,explicit,Full    E2E,194.759,
8192,1,0.4,explicit,CPU read time,41.029,
8192,1,0.4,um_migrate,WARMUP GPU Kernel (first iter),1.026,
8192,1,0.4,um_migrate,WARMUP CPU compute (first iter),91.574,
8192,1,0.4,um_migrate,WARMUP total time,180.979,
8192,1,0.4,um_migrate,Pre Kernel Costs,82.214,
8192,1,0.4,um_migrate,UM prefetch-to-GPU,82.213,
8192,1,0.4,um_migrate,UM prefetch-to-CPU (post),2.93,
8192,1,0.4,um_migrate,GPU Kernel avg,28.73,
8192,1,0.4,um_migrate,CPU compute,89.204,
8192,1,0.4,um_migrate,GPU Kernel total,28.73,
8192,1,0.4,um_migrate,CPU compute total,89.204,
8192,1,0.4,um_migrate,Compute E2E (avg per-iter),89.252,
8192,1,0.4,um_migrate,Compute E2E (whole loop),314.152,
8192,1,0.4,um_migrate,Full    E2E,396.366,
8192,1,0.4,um_migrate,CPU read time,40.984,
8192,1,0.4,um_migrate_no_prefetch,WARMUP GPU Kernel (first iter),167.287,
8192,1,0.4,um_migrate_no_prefetch,WARMUP CPU compute (first iter),120.937,
8192,1,0.4,um_migrate_no_prefetch,WARMUP total time,265.513,
8192,1,0.4,um_migrate_no_prefetch,Pre Kernel Costs,0.001,
8192,1,0.4,um_migrate_no_prefetch,GPU Kernel avg,26.308,
8192,1,0.4,um_migrate_no_prefetch,CPU compute,88.589,
8192,1,0.4,um_migrate_no_prefetch,GPU Kernel total,26.308,
8192,1,0.4,um_migrate_no_prefetch,CPU compute total,88.589,
8192,1,0.4,um_migrate_no_prefetch,Compute E2E (avg per-iter),88.645,
8192,1,0.4,um_migrate_no_prefetch,Compute E2E (whole loop),412.168,
8192,1,0.4,um_migrate_no_prefetch,Full    E2E,412.169,
8192,1,0.4,um_migrate_no_prefetch,CPU read time,58.002,
8192,1,0.4,gh_hbm_shared,WARMUP GPU Kernel (first iter),0.421,
8192,1,0.4,gh_hbm_shared,WARMUP CPU compute (first iter),95.063,
8192,1,0.4,gh_hbm_shared,WARMUP total time,191.363,
8192,1,0.4,gh_hbm_shared,Pre Kernel Costs,2.137,
8192,1,0.4,gh_hbm_shared,GPU Kernel avg,0.262,
8192,1,0.4,gh_hbm_shared,CPU compute,95.451,
8192,1,0.4,gh_hbm_shared,GPU Kernel total,0.262,
8192,1,0.4,gh_hbm_shared,CPU compute total,95.451,
8192,1,0.4,gh_hbm_shared,Compute E2E (avg per-iter),95.496,
8192,1,0.4,gh_hbm_shared,Compute E2E (whole loop),350.195,
8192,1,0.4,gh_hbm_shared,Full    E2E,352.332,
8192,1,0.4,gh_hbm_shared,CPU read time,63.329,
8192,1,0.4,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),5.611,
8192,1,0.4,gh_hbm_shared_no_prefetch,WARMUP CPU compute (first iter),94.986,
8192,1,0.4,gh_hbm_shared_no_prefetch,WARMUP total time,189.417,
8192,1,0.4,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.0,
8192,1,0.4,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.284,
8192,1,0.4,gh_hbm_shared_no_prefetch,CPU compute,94.2,
8192,1,0.4,gh_hbm_shared_no_prefetch,GPU Kernel total,0.284,
8192,1,0.4,gh_hbm_shared_no_prefetch,CPU compute total,94.2,
8192,1,0.4,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),94.255,
8192,1,0.4,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),346.948,
8192,1,0.4,gh_hbm_shared_no_prefetch,Full    E2E,346.948,
8192,1,0.4,gh_hbm_shared_no_prefetch,CPU read time,63.269,
8192,1,0.4,gh_cpu_shared,WARMUP GPU Kernel (first iter),2.28,
8192,1,0.4,gh_cpu_shared,WARMUP CPU compute (first iter),47.81,
8192,1,0.4,gh_cpu_shared,WARMUP total time,96.174,
8192,1,0.4,gh_cpu_shared,Pre Kernel Costs,0.0,
8192,1,0.4,gh_cpu_shared,GPU Kernel avg,2.005,
8192,1,0.4,gh_cpu_shared,CPU compute,49.064,
8192,1,0.4,gh_cpu_shared,GPU Kernel total,2.005,
8192,1,0.4,gh_cpu_shared,CPU compute total,49.064,
8192,1,0.4,gh_cpu_shared,Compute E2E (avg per-iter),49.111,
8192,1,0.4,gh_cpu_shared,Compute E2E (whole loop),186.293,
8192,1,0.4,gh_cpu_shared,Full    E2E,186.293,
8192,1,0.4,gh_cpu_shared,CPU read time,41.001,
8192,1,0.4,gh_hmm_pageable,WARMUP GPU Kernel (first iter),58.441,
8192,1,0.4,gh_hmm_pageable,WARMUP CPU compute (first iter),53.672,
8192,1,0.4,gh_hmm_pageable,WARMUP total time,280.308,
8192,1,0.4,gh_hmm_pageable,Pre Kernel Costs,0.0,
8192,1,0.4,gh_hmm_pageable,GPU Kernel avg,2.162,
8192,1,0.4,gh_hmm_pageable,CPU compute,92.339,
8192,1,0.4,gh_hmm_pageable,GPU Kernel total,2.162,
8192,1,0.4,gh_hmm_pageable,CPU compute total,92.339,
8192,1,0.4,gh_hmm_pageable,Compute E2E (avg per-iter),92.41,
8192,1,0.4,gh_hmm_pageable,Compute E2E (whole loop),413.852,
8192,1,0.4,gh_hmm_pageable,Full    E2E,413.852,
8192,1,0.4,gh_hmm_pageable,CPU read time,41.127,
